address,balance
0x00517526179c6552f6cedaed1391a81422635dbd,409585230100000000000
0x36d70a0387aaacf3eb03667382af89e5334e1789,408585914030640668934
0x6dd9bd7b6fa896ce7e960e5bdd3b4292627e66d1,405609364000000000000
0xb88055edb5c215ce0d572586ce53e051d5817a77,405258801847007291564
0x75c98e92eac409963e27efc75d2bf556d8a7878f,400000000000000000000
0x07544be383068c3395f9228655cd812802da889c,388885490808988295179
0xc04059d35f1122b9f06e547ed7578c4ebd084f01,377581128284216413424
0x1625a7b75473fa242351d1a12f9e6131d15eb686,373127445500000000000
0x5e36d7f200917d3744a227338f5cffd67da183c1,372526371200000000000
0xd214fcc7735c7cd2a4275f641d9fe658c0c97244,372473823700000000000
0x000006eee6e39015cb523aebdd4d0b1855aba682,366806601416165786331
0x1dc0bda782aa4a6b22d3a617d51718952f72439f,360434367500000000000
0xdf418d6c1a6078137ed87fd570d3c2ee63d8e18b,357585495800000000000
0xe67faab7a523c467e214c170abbffba8fdf57afc,347302339481589001457
0xe633600057703a63061b0db9d3b747eb4b608f56,346035382800000000000
0x612d8508e986b1d36360cffb3d97ba8a746cee71,340113510700000000000
0xde79fa44e6a37f437b2dc74e81e3958abe9f000f,339016112187772402608
0xe775e59c63b7e37125a8250ced5b4a5bfeead615,319875936200000000000
0xf47fbb85407555aa0546b5804379d3e2acaf67b8,317987843500000000000
0x1bd01cff63358ad47adde258a1d60d3a404f1b1e,317507930300000000000
0x4c3d3505d34213751c4b4d621cb6bde7e664e222,317507930300000000000
0x7c80c96e7b4938f3572f76f10a23ce57e2cbf5bd,315502599103598756278
0xbbc706158af1a1acb4db7645e064d8f25297a9ac,304867042371594724455
0x1814e872e8c5775a32b15765800e054b83272d7f,304239908900000000000
0x627579fe7fbbdc0c35e1361fbff90d3859623224,301933106030928318328
0x191f87b3af0ec12ecdf7969f5674a5adf270a9b9,301866775950749824412
0x9129d4919d33112cc9b1ce6f4c7f41526cd815d2,300000000000000000000
0x3a74d0023ca2f33e59b48ee0461622253479ab53,300000000000000000000
0xf2e63f54194f1a0825f624f2347bc1ce5fce68fe,293396378100000000000
0x0e42d32dcc5b83a9bc74523af3b8c3a3b4cf107f,292012184988070746230
0x9be96a6e861d2e5aff1fe0738bed664b6f0b543e,289962561600000000000
0xa05a77cb0382b9f2c7fd79547e3273da852924bd,285426696825701795912
0x1757d79db072ef8e9a91f7bf182eba9486590c47,284715711300000000000
0x813237fdb0c5f046575c6cd4650077923c8e4039,282477014422337167251
0x59fe8ddfd894f0d8b041f18c49848d861005013f,277819439000000000000
0x4a68ea0d66ac73b74709d0e9645820da5b8cc514,273675008731123971674
0x5706ec7b6a34e7fd8d39d9abf92fadc6b8f6f938,272277471083655100359
0x6777529d538c57d6cc6d46da4610758245470dab,270350672855683817352
0x57c74a0a2af3d9256bef9eb8a826eead8f12274e,268575323040241678157
0xdf1ea9311a66134d4dac70bde54aba03d77e1cb8,263716401891968849352
0xf648350a9baeaa29ea983d884095d5f15aaa369d,262359644758261698931
0xe3b8b612fd35117369f6d1bec27e42a5e6180f74,261267687100000000000
0x28725ed04fe3b2910acf02ce07e85136a68679e2,258993409500000000000
0xf449b68527b85798e800a0947d084f89d8d694b7,257516394400000000000
0x3d78010356a09ab60f1a627cad1a7081ffb45445,257129538578074980520
0xeb849198a4dbe4f28aed7c00ea5c0e1a235d7679,254827673700000000000
0x4eecbe12d6e1178f4d1d1ced8787fa0b2e0d29c3,251015546500000000000
0x4326f6c72d6f8c4b55ad3ed14d4aa09b04af2339,247022852600000000000
0x401d9db49f555b75c55236628b8e68b3a6a29e79,246603988132908286233
0x486221697858c4b51aafb88b4c63d3e39158ef37,245253407757380323498
0x3acb5eaecfab99d01e86f7068ae7b90479fb50e9,244163598400000000000
0x79c59156f452ad328095d46a759b580dc1a95bf0,243456161553064680415
0x9476c77b732d53c9f66e0a675048ee385acde530,227384002800000000000
0x608b49890055ab0a66cc17fb56a8b9709e45ef55,220436667499138530258
0x9175a64882d239cd35d88aef071e1657c6e03351,218923491927067484859
0x9ca6b7c8142ec3ead09d5a2fc5ce7db4511c9513,216066623100000000000
0x1b1740e781bbf3c19ed8846103b3de09863ba19e,215641448300000000000
0xd6758a1407d055b6608810ff5266ca6902adcff9,215570577072812447062
0xfeba3f6360e396e266670146eb59798cd2af61d3,212882113800000000000
0x0476f3ee277eb20568ee2369b337f3ce55bc558a,211508120716374459185
0x27eeadc40dc853b40a342d25c622402aa69c528a,205777238900000000000
0x979fcea53d94f845131a293a21031dedfaacb166,204721080500000000000
0xd09ddcd15fa3e13c4045c8670fe7b920129abaf8,201929868300000000000
0x53d82a2194e9a9559e85483e56987ce80f051c7b,200443042200000000000
0xc69365f9fad3bd240e8ee24e16856c6a25b0aebf,200000000000000000000
0x973c52110e879a94b65bcbfb031c702e8651625b,199999978745439446385
0xad6c3d43b6765f2289b02384f0de412bef87bd37,192865493100000000000
0xcdab32d68706f3648e7edd013ad2f38e76f71040,192240542300000000000
0x47130ca793417b997e19028ef348d5afee1024fc,190482532600000000000
0x1a1ee9d693821597b9392f5d1d307e1668f2c3c8,177868037800000000000
0x8b24411023d0f349cd9b27f47f62954b7b4bd116,174665430007788349266
0x6da168b10bc3632fd3d594795ad71a8c55e836bb,173888693440160413600
0x2ab43196ce022607b3a4a5f081d94b11d713f167,173283199145909910226
0x74665b21461f8d9b23bab7d599bfd7566a95fd70,172357303682266510195
0x13906045e62f0c0aa6b01fd14ca164817e3e474f,169076052700000000000
0x69b468c3f5c92907c7ef6cbbc6b84fd2e735d0cb,168815406180089861222
0xa7919267750057c959eb1bdde4eacdca4e8e9d63,165040368200000000000
0x6bdf6d03328e04cf4e5079ea347e0c413afcdf63,160808111750781861437
0x3b71015cfe9f7829ea2a4056e340f9400301fc2d,159004986900000000000
0x6f29d6c3f297df467f03f9bbbff53c20be0847aa,158823118400000000000
0x3f4035507154c8fcb51c7d3ffae646fb7ea8b99e,158753965100000000000
0x0490c8ca9553764fd69538e873f287c587adb130,158753965100000000000
0x9f2e38553830e50e3eebbfcb709efc06e93afdfa,158753965100000000000
0xee7048ccac76c473a840fcc368db26b13a40914b,158753965100000000000
0x8de9d1e148efd7eb93512b2fb6ba26061389aec0,158753965100000000000
0x38d9083efc597e1bdf240b40247c4ecc2f26e8e3,158753965100000000000
0x1e8b38797dc73315018b90ccb9be485de853bec5,157835855187492413990
0xde8cf1a51e5af76814c96d8d94d0bb18a715540d,156542871700000000000
0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb,155792373501357291629
0xe05842b6cb605b1e6e49828b3a46ae5a0aa4c728,154905610300000000000
0x37d978eeea80ef9c33971f73fabceb3d6374ce5a,154800610400000000000
0x0c2ccccc447e7b86524f73c20ebac195e721c584,153737286101016519101
0xe36b2a578e247d4829a6968c2b63cdc2edd5635d,150713195712409764044
0x829f0811319625975292ee7d9d22a3a0b408eed9,150417528575721788577
0xc0893fa01108f50fa2a04e2ccee815376ec56233,150000000000000000000
0x9af243b090d2d7e77f2136ea766100b12c90f458,148022133600000000000
0x784d7655036bf39e31dda75f2f30be0cd9eeafab,144623211200000000000
0x63f716aa31b33183bf16b5d83c2c8446a152f216,144426737300000000000
0x9bcc3e3a64ecbbceee94a0126ded18872e038eaf,140335451371110556953
0x7d7c9ac6c7e950b356dd3f801a79f55ed284a157,136600489104929179621
0x59b2dfd205d0de51989b5c2d4b53765c6798f07e,135783758700000000000
0x92f5d472bb5018e858e23453641850bfeac30e7d,133353330700000000000
0x4fe2567df4f8f2b03c0becf446bf56a74047540e,133254712800000000000
0x808a58a42346c64e412b9b63c7a069c2613d7e49,131958444252714307396
0x06f3252cd39287361613d0021292ce7bc0434cbd,131824435460954797842
0x0a435010bb9362666655b6d75b6dbd887521030d,131658442261142366350
0x826f2575de69937919df77f0c272376dfacd4511,130365710496803609530
0x5a4723e2df865a418db016f769246d2f152b063f,127630968724747980062
0x47bf2aa84d178455565b24fa29c5252cc3a5cc96,127153543900000000000
0x02f52850a4e0c932ee9d035c1b153f76cc0ed684,127032700400000000000
0x903f45342fe09a2eaba35b880282cd4ddedce016,127003172100000000000
0xe31f8cc23f48ed8be491ec557fc8cb17808cb80c,127003172100000000000
0x7405fe24003a50e4f4117d35e9b5a9f5e512fede,124155816620524773840
0xdb89f7e8e317d12fe69ece952c15d46788603893,123286942768768356861
0xf41a1aed84d148f14007fad40e5590330e35d6d9,122870044400000000000
0x6f0c75533dcfa916db6913125d6b9ea3afcfa00b,122744787500000000000
0x724a8e213b8a423eef1a9a9eb9c93dba54c78032,122238902046866359119
0x1c2506d813c13dc3f0bf18f834d146191982d648,121719935400000000000
0x320ff44039bf3b6237337d08ab57048cf86817d3,120653013500000000000
0xf7838c101dd142abff1b612bd4da21b21e43721f,119611238200000000000
0xd9d5b0231000e833283378163f36534d641258d8,117955095230171663324
0x9ddf96e77cd37a1ee90e3934c615ab294328f23f,116997662283366153960
0x41c68ed53b4df57ccc773a87f384f447060319c4,111136824600000000000
0xa3b3822763ea291937c35a92c54e07fb898b9883,111127775600000000000
0xb9542f9e7ab332346c818483bb8f3292a0653ab7,110000065303110785203
0xe6634355367e6216622fc1011d55c1f3abee2cde,110000000000000000000
0x5a03ac38d8dae98aed515362ea576fa8a5e7293b,108341402246974723343
0xda7954fbbcad097c55eb3850f9750108a92e3b97,107352277105693817172
0x3b28c7a44afb97ad7abac69bffddab4b8bd602c4,106544008900000000000
0x0640576050ce656d3e2eb6bbb104344a7431e352,104035367643023671970
0x79aa95d8aee46df6f106ab8641d1b6ebeaafd023,103891063602110362442
0x20516e530c4060805ecefac28896abc50f5a8af6,103174151003796970772
0xc9c4b79bee62649d91e70f7082ff07e7dd4ac0c9,102932446758440926525
0xc4a30458b226630d3fa9961c24974f4e6b043afe,101000000000000000000
0xec8e0c6f84e7ca68b15443c76ed299550a00e043,100309101581988093167
0x3d6e381035ab5995e06a5b1661ee58e92be755a9,100040457221630326798
0xce9bf1dd37962863c485091d3c5a37cdf1ba681a,100014998000000000000
0x0e03f0769332c27d6ea3bc21bd740305968355df,100000000000000000000
0xcc9ec61342d0f9f0d88352fe52e9c75b6f3a3c15,100000000000000000000
0x8e43ff929f39f3559e419905171fcf5f9a9910bb,100000000000000000000
0x2bc5b480673f653698df3ad5cc028646c8bfb985,100000000000000000000
0x46ce2d81a1f2370da80e1bb5df8ccb53a8553498,99967422967485560412
0xea9c9647399901f5482d8d0c87ae9d1a7a165745,99657166610000000000
0x228e6ebd12e862962d192a04d227e80306402fd4,97501922770000000000
0xd2c2ecc5b40dff5979275b416f6e6f0f253ddf0d,96921327770000000000
0x7f7eafa5f4d75bfa16ce56fc3f6eff06e2566420,96562384036401580723
0x1b25321cb3cdfbfd86cae2249a38365a498dc036,96174381042711680652
0xb0d1f8286bb427596442660987b918cf9e9e0ee8,95524102380000000000
0xacb2f322c1e0e61a69e67ef75ab5d6892c400ac5,95252379090000000000
0x8cf3b5eaa0a893183e9852d311a57c377cf34bcd,92096096250000000000
0xc96bf4a49c346a818d7e977057b59e549d951971,91633010940000000000
0x04bbb7ea18ea570ae47d4489991645e4e49bbf37,91515102493334065353
0xe59720416bf94eb34c296e9d7e3d2bf1e18a649f,90921779055732044715
0xd5b61757c4d1e2636e76d62c841014e480791637,90916236790000000000
0x320a113f60cb2d2059965acdd97a22ca66771dc2,90648746986270467618
0x00fb7317a100bc590cf370ad905e999d784656fd,90399522413085396393
0x157b6c44f47ecd30c0a2c428a6f35dbc606aa81b,89791068542813778337
0xce1458fd45007f9ae75b46ae197e656e96a19f00,88902220480000000000
0xc8a2ad691a601f57f88cdf18b9fe31d82d275bd3,88733347427060253020
0x79f8658b860ac8ca43185f3aa7d324c21a04880e,88234564810000000000
0x368d5b7ab2f7a7e3f3ecd46960b1a0bda6443cb2,87697353954245143919
0xb7911c63824bd5cf0d3263466b94f0f8efdc5312,86531879575925928208
0x1ae9fb4ffbc3eb937f39b4f30c00e3b8ab9f2bc4,86445280620000000000
0xda4b61025746ac01b4450ad51a590204be67de00,86312857299173402910
0xc388adab90ec692d2442ba5545ea6fd2a030be5b,86059589361648892283
0x68551304e99a6823c97133259f02e2ebfbfa4562,84548234230000000000
0x17c0bd76f04aa139fbb1377c68f8ed4c84095dfd,83488773770000000000
0x3cfcb7285f685a46079abf3ccadfbb8190bcf49a,83059364724594118778
0x242f451fee53e5b69d6693192b02614a03b1fa2e,82916542009521864142
0x474f458245645ab8db35db806d87213280725981,81780263600000000000
0x206c60a8cb2cd3f5869d2da4bf10364b2b943d0d,81021165640000000000
0xc38bd6bb6e40d107b34a5974be303e9692d3b248,79923127960000000000
0x20be2f36f71aade5ceb4d669d7e2bb66bb01919a,79750540441785029394
0xe316eb4f31c3bd7f75e76da34e13470641ba9753,79376982570000000000
0xe29af6e04a7588ac2c54a525ac57e070b36c1a85,79376982570000000000
0x0d07ee7bc614a8139478b741da6d2b3cfdd90da9,79376982570000000000
0xfc1e000019960804987a81412e4a02b7fd334796,76225621110000000000
0x3cc167efa281f1a6120f96af2f2537d6ddd469ac,76053932692190708663
0xe4099a63e59dbd0ddd8e74d1f8e944777e30186f,75410409329021239288
0x1012a3c249c8976dba1e69c9408314f7da1c4cd6,75384002840000000000
0x7d6c1f09c69fb61c7c2b8829e9b33163cb7fc3bc,75176352660000000000
0xc271ed8a1c07d43736d6c59f70f1c3d50a494eab,74582244370510505724
0xd4aed927f35b7d72d9de70efca3fdabd5727fa11,73804654900000000000
0x7a97484f57d98a62b0195d79b9600624744de59c,73232289725168992911
0x18fe3694ab62028fea5f78094dab2bae1bd1e774,73180529560000000000
0x614598517e9d9cb67c9c5b18b37bc9bcd6d13ab1,72811638126803167581
0xb8019899bd16583031e13432f4564110adcc4a76,72678073260000000000
0xba9dc1a381b27a803e10e30332069ecde89d5668,72116579818173768967
0x6dac17bd3f8b404aaf56a5962ec8d1d0425487e1,71921928120000000000
0x6994e16efa3c048373a37f775fceb639c3d8c00a,71641688234365253851
0x4f6556f548d3daa8869a1a49647e208981570900,71020999370000000000
0xd23535ddd918eb2e4ab8c07eb1ac427147baab2f,70680800587370140141
0x390bcd2023f0a80d8cf178c6c0b98f61ab6f5262,70154297970000000000
0xa392177087f1637205abe91784c2276510788f93,69711533160000000000
0xef3988c0ec53cff916021d1dad3ab969447f99e0,69573927490318185024
0xf41dc3fb14ec088706c970168126dd9f67a9b589,68904459750000000000
0xd0cf250519eb82aa28e84debced6bdb035d1422b,68705509290000000000
0x3267cb555f960fda9df275109c689846dada41c0,68585324991657163260
0xf258f07080cf2bec29491b22e47825f2df2c5ce9,68581255756835348185
0xb42083fb857572659b1372b20d63c0c2dfb24954,68339078431766593653
0x2d956f7c51fb87e1859b9a1ae29312f336ca9d4b,68228771130000000000
0x2239ff85f256b0ad09502e6b757ad4c0a747a899,66950028968294941467
0x59427cd74811cd0528fa8169ef553c5cf4960ef3,66879521180000000000
0xbf9dbba8c6255bf0289cb21647777f32bdda690e,66676665360000000000
0x1398c7c0399e911f221b6d907299be5669fa11ae,66124360320000000000
0xda165beb500b58ee5dd07303e3d1fb7029afbb84,65482422780000000000
0x398996b30eb2396d7b87bbf89beef0c24a40c39b,65228733950000000000
0x3fed71848b74b9f3ff26544cad368c082cb31961,65193363560000000000
0xd6e76012ce86e3215ffe75b77014c337164bd34f,64892080290000000000
0xf81800751164dc41631af588e8940c2f66442e00,63794328370000000000
0xe7ced53797779b280f0e90405280737c4c627416,63501586060000000000
0x2b15e377502b491d93f1fb1a6a1b17714c739158,60505073220000000000
0x080b7c3793d13d3fa4e75c3d3427f3e0a72bb95b,60317931657677211254
0x42b3202b505e29000bbbd6409085c9a8334d7e47,59543909807992601392
0xee303d2066bf1745e2db152811c7f4bc8498b75e,59513686450000000000
0x630c22a52bedfedc47ed3379d84bdd0a06f456dc,59298511330000000000
0xa00f409e5f15cb6d3857bebf67b3d598f7514956,58731824664212778240
0xa0fb90ab23c81b6e9af98692907cee618bdffcc5,56596965291915084181
0x19321112dc91c7dfa4e26a0e0a3e05d5af30a3e1,54799042950000000000
0x9cf9baa0cea578a3d85bd80bda64ba19c678cd22,54146214890000000000
