address,stakedBalance
0xe54708e8bb541308aaac102c793e6d343017e88e,0
0xeda4a4486764708a509653c425c2280aca4eb7f5,143560429385228035005
0xc1d187e7c9ecbf8f389555a594ebc9a50266642e,550000000000000000000
0xef546e5de88fdd21171c8e896672cf59cbad67b0,500163864665378581220
0x6be6e72eebdf4acbf72f88ae0cb3f729aeb05ba9,13444814753786612391619
0x5309b874d92a116d719422490b4ac51cabdc89ee,0
0x7438a413ba3621d995269e864166856cbcca6223,8086914144666140901423
0x730e15d90fc7619b3a7ad9c8a8286c1cfb9c70e3,1000000198815213460540
0xe2f261c756ccea1f1fdc683e71d8726b011cd4c0,32710000000000000000
0xef072984ea5a50ffa89cbac052fae40276240494,134338261624489390522
0x4a2994756bacb0945f2abb349edd16f86e5dffc9,78506386590513254137
0x2ca0b427e508ad1eac97c48cbbc95a2607048bfc,50560000000000000000
0x8251c0aaccdb9630f62fcee91e494000455a996c,92667073320000000000
0xccb43ac63d651a980ecc50251b904dc3bd1c40be,16850000000000000000
0x0d63b3fbc4035b0e0b16aea31221f55e46ff03e5,212945972515782061804
0xd58834d279c8f8a4225bec6067017b947e317ef0,246450203519231772667
0x7377058efe9a38cade98caefa1fc6403e816856a,169102110763532844066
0x0bd8af8e6b309113a5c5f7a41e023abb93d17449,628148497246650957010
0x98c37174fd3494ff69b53afdcceb19ad8ae5a5f3,16850000000000000000
0x7cc6e20b55e658ea33889d3ce5076f2b12db9b28,92667073320000000000
0x5dad7f768e3a66ec5e2df730e418963b04e9b229,103298406364826442042
0x00756d2a29d523f7c66c77e8dffdcd781bd32862,30000000000000000000000
0x83faad862fb2cd3aa828f7a795f3f559df0badd4,0
0x31eb14e931fb9028e0711728a4b50be8ba7b26d8,1525815014389826225342
0xecfb382e579101363d5e646e5cacd8e993ee6209,282591964000000000000
0xf3fcb02822d702d3bff80d75cb6e35b4828ad768,233300000000000000000
0xbba33057dd1cca99371a2e499136cd025f052037,248063519340000000000
0xb40917b8f4ac09f31834ba684e6cce4969d6be7c,600297974214128782500
0x22ebaaca83ac14c761bfb7ce0e38b48bd6a2dbec,173599611091684253850
0x326f03224bf03c94286a43951cb8552d6df20b29,0
0x9caa42a6d500705f09c7e168262b1b6a751790e8,3209360615638132443738
0x5764338dab23a5d0ab07f90499e8601bbdc0c4b9,334214500000000000000
0x0535a76fb8a8a7bfb4290414ffaa478180899739,206719266120000000000
0x0ce059f4f819c99e1ba99c9a0bf8094c9ae9e984,0
0xb14bb333b66b78a574755f7abcfef84399f98ee1,192007220454989033302
0xbab2b43938de3e8a9c4a1f53fa5c95836d7ec6e6,156505882777021311249
0x3cd29a4b9a750c2140b6fadb8ab3a7484c6a95dd,206719266120000000000
0x6e63c56d5febb118d46ac6f7858141ce2d0c616d,632438855602464594487
0x7746410dc4ab1ce5251eed08cf5aa2424e70cf13,26000000000000000000000
0xd722ba52b8b256c075849f765274816057a86619,0
0x417cfc4c3fd1f018c7eb1ee1f83273aeef5886d3,2079935103394374216470
0xf9c229512b62434eb5de37823c9c899c100b9050,165279000000000000000
0xe05e76fff664a38d1ffb8c0fcfb6d53c17b9fb71,2017925378707557080933
0x95a1b7a45bc12c386c7f7a81081cce9282b1c409,17607174165950056816993
0x304f1cda3a7d9d2e5676ce625388673b15b47632,570260964000000000000
0x8cdffa892cc2e9dfba08f1f0a5148f2361484163,1983793787789700808546
0xce85d55564773bc71e87b5544b57be0ad09661f9,16850000000000000000
0x1c6c31052e541235c1fa87000a06ee45254a1549,1590145061730914928243
0xd2eac00e5a4f2cf9e6c2d601e94c34dcd9d0e162,16850000000000000000
0xbf5f10ecaf3dec6164262fdac626043f1b64dec6,391806164039256102837
0x2ff5cc7b83fde2343e82a9c17f412647521d7e96,0
0x91aeb7505abfa8a94e0b89f78c515ae94fce12e3,170000000000000000000
0x846e88b1c06b6b6b5694ae64b207a157e6fb389c,350910000000000000000
0xe0e710a907a8e44c078e6212efa336c1191f4cd1,10959691879661962293154
0x5b876912675405534d0143d106eb84b66ce75010,0
0x48c5cd366da68d162ccc7f5b6e2441520bfafdce,0
0x13b83c3f594f495e111a7c93afee537b6b43e282,52893673965446814783627
0x0a10e183995f32ba851d845bec1892ee893c11c7,1783807684634751172186
0x7c8da84c4a4b4ba9bdad65332c6fd46bbb04b884,16850000000000000000
0xa097194f3c34b4509947b7b7933f78e5529e8b19,215000000000000000000
0x97b67e5d4eda1a4a2a1687fe59336eb4f7cfcec0,1459513919340000000000
0x70b7d0d1b633fb518ba023b93e8960f3eaaad65a,640000000000000000000
0x15897f6016f93873b0c90ffb97012e169ec6f694,233833179311620268397
0x455b63fdc41c1aa5500a5dba1ada1efc2602370c,116323752754842211702
0xe84da9f30de00491076a443c7c3980d69a71a491,11657555386536343112434
0x02930b0409795887426dad63a47da84039b33e8d,13000270634800000000000
0xc6edbbe55279871c1e6cffbfd844680906bb7430,25280000000000000000
0x4b259eac6725e7bf790dcfc114fc6a099609263d,162915590336875271935
0x2cafe9cba9da5a49e3ff28eb63958c2583cd552a,92667073320000000000
0x6d5f183c367943446929a4026559c2092f3b6b93,1394715968648684940551
0xddbe60ead6093b6ae81fd894732d22f3ac63c25c,1363938845991745835052
0x3d3f3600592129c778bf4b89afff83632b9b5aa6,0
0x8f05cd07d96fc3c50fda9a9d5f9432aed65a886c,550000000000000000000
0x5e18da8a75fd8bae3eeba2f1847896ccb9b8ad40,18326929883386219423491
0x553eaf20270828a150c4bf9c56799e0d648e27df,26399943166680282187870
0xa6042e4eab5d5fe3f49eb8ddf930f07b6e32e48d,33832000000000000000
