address,stakedBalance
0x3c932a06b45e4f809d4c7aa89b6b68e03aa5f46f,2498468640693913423
0xcc3465d6317ad58b0c0b0303a9f852527b00da3e,2095059851049174972
0xb253f069361f8d41eef6086cf38f850ed8465812,1950395297958333665
0x69aed1a81cd9a3839806b51fc205b77661ff0cbd,1837937217789548984
0x91406b5d57893e307f042d71c91e223a7058eb72,1591984644426354620
0x7c7cbf06b87a8e349f45dab1fe7bb813e3bde849,1000000000000000000
0x460fab5f6932b201a95973b3fcae805f057f90f2,811444818548493131
0x55557bef6702870985486615c2cb647ed5516cfb,687509760100538860
0xbf916b7754f12ac6e36afe49df90c6260979b18b,601711009451063954
0x29abdfb5090f574a7705ea0b0d58cfa061afe3de,391990579837374673
0xbb74ac98aa949bef31e0338524939faba7f34705,378943556985615095
0xb6232934c9a1ba22c38a94700fb9581ba2a650b1,371186308814376495
0xd31f6bcad59e7f4d6f00bcc9c786981d7b10abfb,243258524038246716
0x747276019e3340104c96397bf6537ad01f93d7df,221072000858433199
0xeb7079800698f088f8996061f0755a13adcdb0c8,0
0xc074b5a17fd586b887b81dfe227b33591ca4c1ee,0
0xc35bd8e35d5c866f90bd8db563680712560a9765,0
0x91d2af6e19a66dacf25429e0dee1465c31318e9c,0
0x79aa95d8aee46df6f106ab8641d1b6ebeaafd023,0
0x6fe797a05359c9d91b1f85d418e2ed4ea6c65a8f,0
0x66b2ec111eb3d4cf361323c648bfb5177e53721b,0
0x2e49d96c7c5d541c8f4c1a847ca89ff083c95943,0
0xe7bed7fd83cbd8c548cc59f103b6cec6fabe53a9,0
0xdb231fe5713c1940aa048a1296372f7157337509,0
0x7d9fb540504d8f277099472b89113485f712c546,0
0x6f9dfe31762ced736e42f7013b1729e8e8e821ca,0
0xf976a7fe50c8388ebe1445db484c1be5efa8a9b4,0
0xa2df08f2e2c06c2dde71e38173aa73e135ca6835,0
0xde79fa44e6a37f437b2dc74e81e3958abe9f000f,0
0x34f45b40658acb1a6e5f5ce992ff9ef659f63dba,0
0xdb3a84e7b371d021cf23690f513fc78c4e284dc4,0
0xf9a03f00e0779d14ebdafa684cfccc4ba077692b,0
0x9eaeae00ed1a04bd60442e37ef9400e8ec7a36cd,0
